itemID,name,slot,subType,quality,itemLevel,requiredLevel,requiredSkill,expansion,source,profession,specialization,skill,classes,binding,recipeSpellID,itemURL,recipeURL
43971,Frostsavage Cowl,Head,Cloth Armor,Rare,187,78,,Wrath of the Lich King,Trainer,Tailoring,,420,,BoE,59589,https://www.wowhead.com/wotlk/item=43971,https://www.wowhead.com/wotlk/spell=59589
41516,Frostsavage Gloves,Hands,Cloth Armor,Rare,187,78,,Wrath of the Lich King,Trainer,Tailoring,,420,,BoE,59586,https://www.wowhead.com/wotlk/item=41516,https://www.wowhead.com/wotlk/spell=59586
43975,Frostsavage Leggings,Legs,Cloth Armor,Rare,187,78,,Wrath of the Lich King,Trainer,Tailoring,,420,,BoE,59588,https://www.wowhead.com/wotlk/item=43975,https://www.wowhead.com/wotlk/spell=59588
43972,Frostsavage Robe,Chest,Cloth Armor,Rare,187,78,,Wrath of the Lich King,Trainer,Tailoring,,420,,BoE,59587,https://www.wowhead.com/wotlk/item=43972,https://www.wowhead.com/wotlk/spell=59587
43973,Frostsavage Shoulders,Shoulder,Cloth Armor,Rare,187,78,,Wrath of the Lich King,Trainer,Tailoring,,420,,BoE,59584,https://www.wowhead.com/wotlk/item=43973,https://www.wowhead.com/wotlk/spell=59584
42096,Aurora Slippers,Feet,Cloth Armor,Rare,187,80,,Wrath of the Lich King,Trainer,Tailoring,,420,,BoE,56023,https://www.wowhead.com/wotlk/item=42096,https://www.wowhead.com/wotlk/spell=56023
41986,Deep Frozen Cord,Waist,Cloth Armor,Rare,187,80,,Wrath of the Lich King,Trainer,Tailoring,,420,,BoE,56020,https://www.wowhead.com/wotlk/item=41986,https://www.wowhead.com/wotlk/spell=56020
42093,Frostmoon Pants,Legs,Cloth Armor,Rare,187,80,,Wrath of the Lich King,Trainer,Tailoring,,425,,BoE,56021,https://www.wowhead.com/wotlk/item=42093,https://www.wowhead.com/wotlk/spell=56021
41984,Hat of Wintry Doom,Head,Cloth Armor,Rare,187,80,,Wrath of the Lich King,Trainer,Tailoring,,425,,BoE,56018,https://www.wowhead.com/wotlk/item=41984,https://www.wowhead.com/wotlk/spell=56018
42095,Light Blessed Mittens,Hands,Cloth Armor,Rare,187,80,,Wrath of the Lich King,Trainer,Tailoring,,420,,BoE,56022,https://www.wowhead.com/wotlk/item=42095,https://www.wowhead.com/wotlk/spell=56022
41985,Silky Iceshard Boots,Feet,Cloth Armor,Rare,187,80,,Wrath of the Lich King,Trainer,Tailoring,,420,,BoE,56019,https://www.wowhead.com/wotlk/item=41985,https://www.wowhead.com/wotlk/spell=56019
45810,Cloak of Crimson Snow,Back,Cloaks,Rare,200,80,,Wrath of the Lich King,Trainer,Tailoring,,405,,BoE,64730,https://www.wowhead.com/wotlk/item=45810,https://www.wowhead.com/wotlk/spell=64730
41610,Deathchill Cloak,Back,Cloaks,Epic,200,80,,Wrath of the Lich King,Trainer,Tailoring,,420,,BoE,56017,https://www.wowhead.com/wotlk/item=41610,https://www.wowhead.com/wotlk/spell=56017
42111,Ebonweave Gloves,Hands,Cloth Armor,Epic,200,80,,Wrath of the Lich King,Trainer,Tailoring,,435,,BoE,56027,https://www.wowhead.com/wotlk/item=42111,https://www.wowhead.com/wotlk/spell=56027
42101,Ebonweave Robe,Chest,Cloth Armor,Epic,200,80,,Wrath of the Lich King,Trainer,Tailoring,,440,,BoE,56026,https://www.wowhead.com/wotlk/item=42101,https://www.wowhead.com/wotlk/spell=56026
45811,Frostguard Drape,Back,Cloaks,Rare,200,80,,Wrath of the Lich King,Trainer,Tailoring,,400,,BoE,64729,https://www.wowhead.com/wotlk/item=45811,https://www.wowhead.com/wotlk/spell=64729
42103,Moonshroud Gloves,Hands,Cloth Armor,Epic,200,80,,Wrath of the Lich King,Trainer,Tailoring,,435,,BoE,56025,https://www.wowhead.com/wotlk/item=42103,https://www.wowhead.com/wotlk/spell=56025
42100,Moonshroud Robe,Chest,Cloth Armor,Epic,200,80,,Wrath of the Lich King,Trainer,Tailoring,,440,,BoE,56024,https://www.wowhead.com/wotlk/item=42100,https://www.wowhead.com/wotlk/spell=56024
42113,Spellweave Gloves,Hands,Cloth Armor,Epic,200,80,,Wrath of the Lich King,Trainer,Tailoring,,435,,BoE,56029,https://www.wowhead.com/wotlk/item=42113,https://www.wowhead.com/wotlk/spell=56029
42102,Spellweave Robe,Chest,Cloth Armor,Epic,200,80,,Wrath of the Lich King,Trainer,Tailoring,,440,,BoE,56028,https://www.wowhead.com/wotlk/item=42102,https://www.wowhead.com/wotlk/spell=56028
41609,Wispcloak,Back,Cloaks,Epic,200,80,,Wrath of the Lich King,Trainer,Tailoring,,420,,BoE,56016,https://www.wowhead.com/wotlk/item=41609,https://www.wowhead.com/wotlk/spell=56016
43583,Glacial Robe,Chest,Cloth Armor,Epic,213,80,,Wrath of the Lich King,Trainer,Tailoring,,425,,BoE,60993,https://www.wowhead.com/wotlk/item=43583,https://www.wowhead.com/wotlk/spell=60993
43585,Glacial Slippers,Feet,Cloth Armor,Epic,213,80,,Wrath of the Lich King,Trainer,Tailoring,,420,,BoE,60994,https://www.wowhead.com/wotlk/item=43585,https://www.wowhead.com/wotlk/spell=60994
43584,Glacial Waistband,Waist,Cloth Armor,Epic,213,80,,Wrath of the Lich King,Trainer,Tailoring,,420,,BoE,60990,https://www.wowhead.com/wotlk/item=43584,https://www.wowhead.com/wotlk/spell=60990
45567,Savior's Slippers,Feet,Cloth Armor,Epic,226,80,,Wrath of the Lich King,Raid Drop,Tailoring,,450,,BoE,63206,https://www.wowhead.com/wotlk/item=45567,https://www.wowhead.com/wotlk/spell=63206
45566,Spellslinger's Slippers,Feet,Cloth Armor,Epic,226,80,,Wrath of the Lich King,Raid Drop,Tailoring,,450,,BoE,63204,https://www.wowhead.com/wotlk/item=45566,https://www.wowhead.com/wotlk/spell=63204
47585,Bejeweled Wizard's Bracers,Wrist,Cloth Armor,Epic,245,80,,Wrath of the Lich King,Raid Drop,Tailoring,,450,,BoE,67079,https://www.wowhead.com/wotlk/item=47585,https://www.wowhead.com/wotlk/spell=67079
47586,Bejeweled Wizard's Bracers,Wrist,Cloth Armor,Epic,245,80,,Wrath of the Lich King,Raid Drop,Tailoring,,450,,BoE,67145,https://www.wowhead.com/wotlk/item=47586,https://www.wowhead.com/wotlk/spell=67145
47603,Merlin's Robe,Chest,Cloth Armor,Epic,245,80,,Wrath of the Lich King,Raid Drop,Tailoring,,450,,BoE,67066,https://www.wowhead.com/wotlk/item=47603,https://www.wowhead.com/wotlk/spell=67066
47604,Merlin's Robe,Chest,Cloth Armor,Epic,245,80,,Wrath of the Lich King,Raid Drop,Tailoring,,450,,BoE,67146,https://www.wowhead.com/wotlk/item=47604,https://www.wowhead.com/wotlk/spell=67146
47587,Royal Moonshroud Bracers,Wrist,Cloth Armor,Epic,245,80,,Wrath of the Lich King,Raid Drop,Tailoring,,450,,BoE,67065,https://www.wowhead.com/wotlk/item=47587,https://www.wowhead.com/wotlk/spell=67065
47588,Royal Moonshroud Bracers,Wrist,Cloth Armor,Epic,245,80,,Wrath of the Lich King,Raid Drop,Tailoring,,450,,BoE,67147,https://www.wowhead.com/wotlk/item=47588,https://www.wowhead.com/wotlk/spell=67147
47605,Royal Moonshroud Robe,Chest,Cloth Armor,Epic,245,80,,Wrath of the Lich King,Raid Drop,Tailoring,,450,,BoE,67064,https://www.wowhead.com/wotlk/item=47605,https://www.wowhead.com/wotlk/spell=67064
47606,Royal Moonshroud Robe,Chest,Cloth Armor,Epic,245,80,,Wrath of the Lich King,Raid Drop,Tailoring,,450,,BoE,67144,https://www.wowhead.com/wotlk/item=47606,https://www.wowhead.com/wotlk/spell=67144
49890,Deathfrost Boots,Feet,Cloth Armor,Epic,264,80,,Wrath of the Lich King,Vendor,Tailoring,,450,,BoE,70551,https://www.wowhead.com/wotlk/item=49890,https://www.wowhead.com/wotlk/spell=70551
49891,Leggings of Woven Death,Legs,Cloth Armor,Epic,264,80,,Wrath of the Lich King,Vendor,Tailoring,,450,,BoE,70550,https://www.wowhead.com/wotlk/item=49891,https://www.wowhead.com/wotlk/spell=70550
49892,Lightweave Leggings,Legs,Cloth Armor,Epic,264,80,,Wrath of the Lich King,Vendor,Tailoring,,450,,BoE,70552,https://www.wowhead.com/wotlk/item=49892,https://www.wowhead.com/wotlk/spell=70552
49893,Sandals of Consecration,Feet,Cloth Armor,Epic,264,80,,Wrath of the Lich King,Vendor,Tailoring,,450,,BoE,70553,https://www.wowhead.com/wotlk/item=49893,https://www.wowhead.com/wotlk/spell=70553
